frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
20957,350.87244,678.63135,356.0,-126.0,303.0,563.0,60.028236,352357.0,,,,
20958,351.15332,677.8377,356.0,-126.0,303.0,563.0,59.84916,352375.0,,,,
20959,351.4342,677.04407,356.0,-126.0,303.0,562.0,60.077816,352390.0,,,,
20960,351.7151,676.2504,356.0,-126.0,303.0,561.0,60.0514,352406.0,,,,
20961,351.99597,675.4568,356.0,-126.0,303.0,561.0,59.877415,352424.0,,,,
20962,352.27686,674.66315,356.0,-126.0,303.0,560.0,60.02956,352440.0,,,,
20963,352.55774,673.8695,356.0,-126.0,303.0,559.0,60.055336,352456.0,,,,
20964,352.83862,673.07587,356.0,-126.0,303.0,559.0,59.79994,352474.0,,,,
20965,353.1195,672.2822,356.0,-126.0,303.0,558.0,60.032776,352490.0,,,,
20966,353.4004,671.4886,356.0,-126.0,303.0,557.0,59.794662,352508.0,,,,
20967,353.68127,670.69495,356.0,-126.0,303.0,557.0,59.705605,352526.0,,,,
20968,353.96216,669.9013,356.0,-126.0,303.0,556.0,59.98459,352540.0,,,,
20969,354.24304,669.10767,356.0,-126.0,303.0,555.0,59.78553,352558.0,,,,
20970,354.52393,668.314,356.0,-126.0,303.0,554.0,59.79113,352576.0,,,,
20971,354.8048,667.5204,356.0,-126.0,303.0,554.0,60.05867,352590.0,,,,
20972,355.0857,666.72675,356.0,-126.0,303.0,553.0,60.112255,352606.0,,,,
20973,355.36658,665.9331,356.0,-126.0,303.0,552.0,60.21851,352622.0,,,,
20974,355.64746,665.13947,356.0,-126.0,303.0,552.0,60.057556,352640.0,,,,
20975,355.92834,664.3458,356.0,-126.0,304.0,551.0,60.102806,352656.0,,,,
20976,356.20923,663.5522,356.0,-126.0,304.0,550.0,60.02883,352673.0,,,,
20977,356.4901,662.75854,356.0,-126.0,304.0,550.0,60.05326,352690.0,,,,
20978,356.771,661.9649,356.0,-126.0,304.0,549.0,59.817688,352708.0,,,,
20979,357.05188,661.17126,356.0,-126.0,304.0,548.0,60.033985,352723.0,,,,
20980,357.33276,660.3776,356.0,-126.0,304.0,547.0,59.961643,352741.0,,,,
20981,357.61365,659.584,356.0,-126.0,304.0,547.0,59.925636,352758.0,,,,
20982,357.89453,658.79034,356.0,-126.0,304.0,546.0,60.03857,352773.0,,,,
20983,358.1754,657.9967,356.0,-126.0,304.0,545.0,59.965927,352790.0,,,,
20984,358.4563,657.20306,356.0,-126.0,304.0,545.0,59.902565,352807.0,,,,
20985,358.73718,656.4094,356.0,-126.0,304.0,544.0,59.84057,352824.0,,,,
20986,359.01807,655.6158,-288.0,-126.0,304.0,543.0,59.98701,352840.0,,,,
20987,358.67084,654.82214,-288.0,-126.0,304.0,543.0,60.110783,352856.0,,,,
20988,358.3236,654.0285,-288.0,-126.0,305.0,542.0,60.03946,352873.0,,,,
20989,357.97638,653.23486,-288.0,-126.0,305.0,541.0,59.978188,352890.0,,,,
20990,357.62915,652.4412,-288.0,-126.0,305.0,541.0,60.087646,352907.0,,,,
20991,357.28192,651.6476,-288.0,-126.0,305.0,540.0,60.05346,352923.0,,,,
20992,356.9347,650.85394,-288.0,-126.0,305.0,539.0,59.967766,352941.0,,,,
20993,356.58746,650.0603,-288.0,-126.0,305.0,538.0,60.09289,352956.0,,,,
20994,356.24023,649.26666,-288.0,-126.0,305.0,538.0,60.23106,352972.0,,,,
20995,355.893,648.473,-288.0,-126.0,305.0,537.0,60.046124,352990.0,,,,
20996,355.54578,647.6794,-288.0,-126.0,305.0,536.0,60.07687,353006.0,,,,
20997,355.19855,646.88574,-288.0,-126.0,306.0,536.0,59.826977,353025.0,,,,
20998,354.85132,646.0921,-288.0,-126.0,306.0,535.0,60.045307,353040.0,,,,
20999,354.5041,645.29846,-288.0,-126.0,306.0,534.0,60.072037,353057.0,,,,
21000,354.15686,644.5048,-288.0,-126.0,306.0,534.0,60.020454,353073.0,,,,
21001,353.80963,643.7112,-288.0,-126.0,306.0,533.0,59.95757,353090.0,,,,
21002,353.4624,642.91754,-288.0,-126.0,306.0,532.0,60.191643,353106.0,,,,
